2025-09-10 17:09:20,362 - INFO - ✅ Envío exitoso. Lote b19a7e7b-3c3a-47b8-be2f-ce7a79fa758e. Respuesta del servidor: 200
2025-09-10 17:09:22,645 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-10 17:09:22,646 - INFO - 📤 Enviando lote 6fece83c-f630-4f78-bd71-4f0ce5df54e8 (1 evento(s)) al backend...
2025-09-10 17:09:23,760 - INFO - ✅ Envío exitoso. Lote 6fece83c-f630-4f78-bd71-4f0ce5df54e8. Respuesta del servidor: 200
2025-09-10 17:09:50,504 - INFO - 🚪 Puerta Abierta! Iniciando sesión de captura...
2025-09-10 17:09:56,601 - INFO - 🚪 Puerta Cerrada o Timeout. Finalizando captura y delegando al procesador...
2025-09-10 17:09:56,605 - INFO - ==================== ⚙️ INICIO ANÁLISIS DE SESIÓN ====================
2025-09-10 17:09:56,606 - INFO - 🧠 Sistema en modo IDLE, listo para la siguiente apertura.
2025-09-10 17:09:57,277 - INFO -   - Datos de entrada: 12 detecciones de ArUco, 4 eventos de sensor.
2025-09-10 17:09:57,278 - INFO -   - Resultado: 1 transacciones netas para enviar.
2025-09-10 17:09:57,278 - INFO - ==============================================================
2025-09-10 17:09:57,278 - INFO - 📤 Enviando lote 9d1e141a-9384-4fbd-8f47-61c99bd5db0e (1 evento(s)) al backend...
2025-09-10 17:09:58,530 - INFO - ✅ Envío exitoso. Lote 9d1e141a-9384-4fbd-8f47-61c99bd5db0e. Respuesta del servidor: 200
2025-09-10 17:10:22,772 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-10 17:10:22,772 - INFO - 📤 Enviando lote baca2052-b0b9-4431-b4a1-628809a6d45c (1 evento(s)) al backend...
2025-09-10 17:10:24,084 - INFO - ✅ Envío exitoso. Lote baca2052-b0b9-4431-b4a1-628809a6d45c. Respuesta del servidor: 200
2025-09-10 17:10:27,579 - INFO - 🚪 Puerta Abierta! Iniciando sesión de captura...
2025-09-10 17:10:32,116 - INFO - 🚪 Puerta Cerrada o Timeout. Finalizando captura y delegando al procesador...
2025-09-10 17:10:32,122 - INFO - ==================== ⚙️ INICIO ANÁLISIS DE SESIÓN ====================
2025-09-10 17:10:32,122 - INFO - 🧠 Sistema en modo IDLE, listo para la siguiente apertura.
2025-09-10 17:10:32,630 - INFO -   - Datos de entrada: 1 detecciones de ArUco, 3 eventos de sensor.
2025-09-10 17:10:32,631 - INFO -   - Resultado: 1 transacciones netas para enviar.
2025-09-10 17:10:32,631 - WARNING -   - ❗ Esta sesión contiene transacciones de baja confianza. Las imágenes se guardarán para revisión.
2025-09-10 17:10:32,632 - INFO - 📤 Enviando lote 10295e6a-0a08-4720-8f8a-b084ed0ca167 (1 evento(s)) al backend...
2025-09-10 17:10:32,633 - INFO - 💾 Guardando 45 imágenes para revisión en: d:\Desktop\GITHUB jumaar\vorak\MODULO-NEVERA\review_queue\10295e6a-0a08-4720-8f8a-b084ed0ca167
2025-09-10 17:10:32,816 - INFO - ✅ Imágenes para revisión guardadas con éxito.
